ID;Consommation;Annee;Mois;Jour;Creneau;JourSem;NumSem;temp;cover;hum;dummyJF;vacances_zone_a;vacances_zone_b;vacances_zone_c;nb_zones
2019-01-21-06;59810485892;2019;1;21;6;lundi;3;0,992105263;77,95454545;87,36842105;0;0;0;0;0
2019-01-21-09;63219083691;2019;1;21;9;lundi;3;1,676315789;86,9047619;85,97368421;0;0;0;0;0
2019-01-21-12;61000883235;2019;1;21;12;lundi;3;4,365789474;82,22222222;73,39473684;0;0;0;0;0
2019-01-21-15;57911373096;2019;1;21;15;lundi;3;4,644736842;83,75;69,23684211;0;0;0;0;0
2019-01-21-18;62887476705;2019;1;21;18;lundi;3;2,121052632;81,76470588;79,52631579;0;0;0;0;0
2019-01-21-21;58650607820;2019;1;21;21;lundi;3;1,110526316;84,44444444;82,76315789;0;0;0;0;0
2019-01-22-00;55925728346;2019;1;22;0;mardi;3;0,236842105;88,52941176;85,76315789;0;0;0;0;0
2019-01-22-03;53017473561;2019;1;22;3;mardi;3;0,457894737;90,04166667;84,57894737;0;0;0;0;0
2019-01-22-06;62230988254;2019;1;22;6;mardi;3;0,439473684;91,34615385;83,5;0;0;0;0;0
2019-01-22-09;65065512484;2019;1;22;9;mardi;3;1,540540541;90,45454545;79,7027027;0;0;0;0;0
2019-01-22-12;63205481118;2019;1;22;12;mardi;3;3,932432432;89,58333333;74,32432432;0;0;0;0;0
2019-01-22-15;59933844967;2019;1;22;15;mardi;3;4,359459459;92,5862069;75,51351351;0;0;0;0;0
2019-01-22-18;63253590387;2019;1;22;18;mardi;3;3,07027027;92,53571429;84,13513514;0;0;0;0;0
2019-01-22-21;58077747548;2019;1;22;21;mardi;3;2,432432432;95,24;86,02702703;0;0;0;0;0
2019-01-23-00;54549028942;2019;1;23;0;mercredi;3;2,241666667;96,85185185;87,38888889;0;0;0;0;0
2019-01-23-03;51150779504;2019;1;23;3;mercredi;3;2,313888889;97;88;0;0;0;0;0
2019-01-23-06;59664918512;2019;1;23;6;mercredi;3;2,091666667;96,5;89,22222222;0;0;0;0;0
2019-01-23-09;63963564054;2019;1;23;9;mercredi;3;2,344444444;94,2;88,88888889;0;0;0;0;0
2019-01-23-12;63564043905;2019;1;23;12;mercredi;3;4,086486486;94,48275862;79,2972973;0;0;0;0;0
2019-01-23-15;61196054367;2019;1;23;15;mercredi;3;3,565789474;93,26923077;78,36842105;0;0;0;0;0
2019-01-23-18;64195504676;2019;1;23;18;mercredi;3;2,510526316;96,66666667;78,68421053;0;0;0;0;0
2019-01-23-21;59099626075;2019;1;23;21;mercredi;3;1,934210526;94,58333333;79,84210526;0;0;0;0;0
2019-01-24-00;56365619461;2019;1;24;0;jeudi;3;1,605263158;95,38461538;78,47368421;0;0;0;0;0
2019-01-24-03;53413296545;2019;1;24;3;jeudi;3;1,035135135;96,8;78,75675676;0;0;0;0;0
2019-01-24-06;62522189232;2019;1;24;6;jeudi;3;0,840540541;94,64;79,02702703;0;0;0;0;0
2019-01-24-09;65388727317;2019;1;24;9;jeudi;3;1,351351351;96,5;79,05405405;0;0;0;0;0
2019-01-24-12;63616420319;2019;1;24;12;jeudi;3;3,355555556;90,96153846;71,19444444;0;0;0;0;0
2019-01-24-15;60669344118;2019;1;24;15;jeudi;3;3,943243243;94,8;68,86486486;0;0;0;0;0
2019-01-24-18;64128562464;2019;1;24;18;jeudi;3;2,521052632;95,71428571;76,68421053;0;0;0;0;0
2019-01-24-21;59070348351;2019;1;24;21;jeudi;3;1,689189189;94,6;78,91891892;0;0;0;0;0
2019-01-25-00;55878951465;2019;1;25;0;vendredi;3;1,524324324;95;80,32432432;0;0;0;0;0
2019-01-25-03;52428605985;2019;1;25;3;vendredi;3;1,432432432;91,51851852;83,18918919;0;0;0;0;0
2019-01-25-06;60968852909;2019;1;25;6;vendredi;3;1,586486486;94,62962963;84,10810811;0;0;0;0;0
2019-01-25-09;63639354918;2019;1;25;9;vendredi;3;2,72972973;88,75862069;83,56756757;0;0;0;0;0
2019-01-25-12;61528148730;2019;1;25;12;vendredi;3;5,208108108;89,17857143;78,45945946;0;0;0;0;0
2019-01-25-15;57531860420;2019;1;25;15;vendredi;3;6,226315789;89,48148148;76,07894737;0;0;0;0;0
2019-01-25-18;60022147204;2019;1;25;18;vendredi;3;4,997368421;87,35714286;81,73684211;0;0;0;0;0
2019-01-25-21;55714504113;2019;1;25;21;vendredi;3;4,686842105;92,08;83,65789474;0;0;0;0;0
2019-01-26-00;51308954958;2019;1;26;0;samedi;3;4,786842105;94,30769231;85,42105263;0;0;0;0;0
2019-01-26-03;46025389869;2019;1;26;3;samedi;3;4,834210526;93,88461538;85,73684211;0;0;0;0;0
2019-01-26-06;48684968073;2019;1;26;6;samedi;3;4,82972973;92,11111111;86,89189189;0;0;0;0;0
2019-01-26-09;53085868942;2019;1;26;9;samedi;3;6,216216216;96,74074074;85,51351351;0;0;0;0;0
2019-01-26-12;52611489353;2019;1;26;12;samedi;3;8,655263158;98;78,47368421;0;0;0;0;0
2019-01-26-15;48674360734;2019;1;26;15;samedi;3;9,284210526;95,18518519;75,68421053;0;0;0;0;0
2019-01-26-18;52541057770;2019;1;26;18;samedi;3;7,413157895;93,14814815;82,57894737;0;0;0;0;0
2019-01-26-21;50370865471;2019;1;26;21;samedi;3;6,378378378;91,8;85,75675676;0;0;0;0;0
2019-01-27-00;47880470506;2019;1;27;0;dimanche;4;6,324324324;92,08333333;84,54054054;0;0;0;0;0
2019-01-27-03;42629505604;2019;1;27;3;dimanche;4;6,240540541;93,27586207;83,51351351;0;0;0;0;0
2019-01-27-06;43874144338;2019;1;27;6;dimanche;4;6,113513514;93,5;83,05405405;0;0;0;0;0
2019-01-27-09;49216781876;2019;1;27;9;dimanche;4;6,697297297;95;79,08108108;0;0;0;0;0
2019-01-27-12;50489401721;2019;1;27;12;dimanche;4;7,631578947;90,68965517;74,36842105;0;0;0;0;0
2019-01-27-15;47094646699;2019;1;27;15;dimanche;4;7,223684211;87,06896552;71,28947368;0;0;0;0;0
2019-01-27-18;53640152934;2019;1;27;18;dimanche;4;5,497368421;90;74,86842105;0;0;0;0;0
2019-01-27-21;51879990077;2019;1;27;21;dimanche;4;4,807894737;91,07142857;76,44736842;0;0;0;0;0
2019-01-28-00;50189147626;2019;1;28;0;lundi;4;4,4;90,76923077;77,21052632;0;0;0;0;0
2019-01-28-03;47468001447;2019;1;28;3;lundi;4;4,007894737;85,51724138;79,94736842;0;0;0;0;0
2019-01-28-06;57366987393;2019;1;28;6;lundi;4;3,459459459;90,89655172;83,13513514;0;0;0;0;0
2019-01-28-09;60650790388;2019;1;28;9;lundi;4;4,283783784;89,35483871;81,59459459;0;0;0;0;0
2019-01-28-12;59259261349;2019;1;28;12;lundi;4;6,002631579;87,85714286;72,84210526;0;0;0;0;0
2019-01-28-15;56186970383;2019;1;28;15;lundi;4;6,436842105;84,23076923;65,21052632;0;0;0;0;0
2019-01-28-18;60596918290;2019;1;28;18;lundi;4;4,518421053;80,2173913;73,86842105;0;0;0;0;0
2019-01-28-21;56177890096;2019;1;28;21;lundi;4;3,597368421;87,5;77,23684211;0;0;0;0;0
2019-01-29-00;53132091119;2019;1;29;0;mardi;4;2,736842105;86;79,31578947;0;0;0;0;0
2019-01-29-03;50360954799;2019;1;29;3;mardi;4;1,813157895;87,38095238;83,02631579;0;0;0;0;0
2019-01-29-06;59645037666;2019;1;29;6;mardi;4;1,618421053;89,77272727;83,84210526;0;0;0;0;0
2019-01-29-09;62173420524;2019;1;29;9;mardi;4;3,026315789;91,25;82,21052632;0;0;0;0;0
2019-01-29-12;61193929182;2019;1;29;12;mardi;4;5,510526316;96,08695652;73,84210526;0;0;0;0;0
2019-01-29-15;58932139062;2019;1;29;15;mardi;4;5,713157895;94,46428571;73,63157895;0;0;0;0;0
2019-01-29-18;62191539004;2019;1;29;18;mardi;4;4,2;98,27586207;79,28947368;0;0;0;0;0
2019-01-29-21;57442553744;2019;1;29;21;mardi;4;3,589189189;98,33333333;80,2972973;0;0;0;0;0
2019-01-30-00;54193711972;2019;1;30;0;mercredi;4;3,055263158;98,2;82,78947368;0;0;0;0;0
2019-01-30-03;50983165796;2019;1;30;3;mercredi;4;2,710810811;96,4;83,02702703;0;0;0;0;0
2019-01-30-06;59438519916;2019;1;30;6;mercredi;4;2,291891892;93,47826087;84,32432432;0;0;0;0;0
2019-01-30-09;63211919831;2019;1;30;9;mercredi;4;3,062162162;87,29166667;82,48648649;0;0;0;0;0
2019-01-30-12;62059807027;2019;1;30;12;mercredi;4;5,144736842;90,57692308;73,63157895;0;0;0;0;0
2019-01-30-15;58938824606;2019;1;30;15;mercredi;4;5,165789474;88,54166667;72,23684211;0;0;0;0;0
2019-01-30-18;62357773341;2019;1;30;18;mercredi;4;3,378947368;88,7037037;78,89473684;0;0;0;0;0
2019-01-30-21;57535895739;2019;1;30;21;mercredi;4;2,347368421;88,83333333;83,65789474;0;0;0;0;0
2019-01-31-00;54863345408;2019;1;31;0;jeudi;4;1,626315789;93,11538462;87,65789474;0;0;0;0;0
2019-01-31-03;51727286979;2019;1;31;3;jeudi;4;1,444736842;90,03703704;89,36842105;0;0;0;0;0
2019-01-31-06;60717483432;2019;1;31;6;jeudi;4;1,657894737;95,17241379;89,63157895;0;0;0;0;0
2019-01-31-09;64265635167;2019;1;31;9;jeudi;4;2,521052632;97,06666667;89,52631579;0;0;0;0;0
2019-01-31-12;63351061201;2019;1;31;12;jeudi;4;5,376315789;95;83,39473684;0;0;0;0;0
2019-01-31-15;60077221972;2019;1;31;15;jeudi;4;6,102631579;96,78571429;83,84210526;0;0;0;0;0
2019-01-31-18;62251796803;2019;1;31;18;jeudi;4;5,636842105;96,83333333;87,63157895;0;0;0;0;0
2019-01-31-21;56481173606;2019;1;31;21;jeudi;4;5,667567568;97,5;90,43243243;0;0;0;0;0
2019-02-01-00;52477610621;2019;2;1;0;vendredi;4;5,857894737;90;90,44736842;0;0;0;0;0
2019-02-01-03;48809043445;2019;2;1;3;vendredi;4;5,508108108;97,30769231;91,7027027;0;0;0;0;0
2019-02-01-06;57397487904;2019;2;1;6;vendredi;4;5,432432432;95;92,62162162;0;0;0;0;0
2019-02-01-09;60479406866;2019;2;1;9;vendredi;4;5,881081081;98,14814815;93,05405405;0;0;0;0;0
2019-02-01-12;59211413799;2019;2;1;12;vendredi;4;7,435135135;98,51851852;86,62162162;0;0;0;0;0
2019-02-01-15;54956882948;2019;2;1;15;vendredi;4;7,727027027;97,07407407;84,48648649;0;0;0;0;0
2019-02-01-18;57401801011;2019;2;1;18;vendredi;4;6,235135135;96,25;87,81081081;0;0;0;0;0
2019-02-01-21;53745493670;2019;2;1;21;vendredi;4;5,024324324;96,06896552;91,86486486;0;0;0;0;0
2019-02-02-00;49678332079;2019;2;2;0;samedi;4;4,354054054;95,06896552;91,97297297;0;0;0;0;0
2019-02-02-03;45189126121;2019;2;2;3;samedi;4;3,956756757;95,44827586;92,16216216;0;0;0;0;0
2019-02-02-06;48555181245;2019;2;2;6;samedi;4;4,143243243;95,87096774;90,56756757;0;0;0;0;0
2019-02-02-09;54425192849;2019;2;2;9;samedi;4;4,505405405;96,29032258;87,78378378;0;0;0;0;0
2019-02-02-12;55607925361;2019;2;2;12;samedi;4;5,186486486;93,38709677;83,51351351;0;0;0;0;0
2019-02-02-15;52061589374;2019;2;2;15;samedi;4;5,254054054;93,75;78,43243243;0;0;0;0;0
2019-02-02-18;55833750837;2019;2;2;18;samedi;4;4,12972973;91,60714286;80,51351351;0;0;0;0;0
2019-02-02-21;54008685666;2019;2;2;21;samedi;4;3,491891892;94,34782609;81,24324324;0;0;0;0;0
2019-02-03-00;51913364027;2019;2;3;0;dimanche;5;2,886486486;93,75;81,83783784;0;0;0;0;0
2019-02-03-03;47260032448;2019;2;3;3;dimanche;5;2,451351351;90,20833333;82,37837838;0;0;0;0;0
2019-02-03-06;48801842652;2019;2;3;6;dimanche;5;2,021621622;85,19230769;83,59459459;0;0;0;0;0
2019-02-03-09;53341599102;2019;2;3;9;dimanche;5;2,778378378;84,56521739;80,89189189;0;0;0;0;0
2019-02-03-12;52811029858;2019;2;3;12;dimanche;5;5,224324324;83,26923077;70,05405405;0;0;0;0;0
2019-02-03-15;47916686448;2019;2;3;15;dimanche;5;6,040540541;84,21052632;63,35135135;0;0;0;0;0
2019-02-03-18;55269829307;2019;2;3;18;dimanche;5;3,556756757;85;71,67567568;0;0;0;0;0
2019-02-03-21;54498794500;2019;2;3;21;dimanche;5;2,178378378;89,64285714;76,72972973;0;0;0;0;0
2019-02-04-00;53562890066;2019;2;4;0;lundi;5;1,262162162;75;79,62162162;0;0;0;0;0
2019-02-04-03;51296599091;2019;2;4;3;lundi;5;0,691891892;73,33333333;81,7027027;0;0;0;0;0
2019-02-04-06;61130404073;2019;2;4;6;lundi;5;0,281081081;88,125;83,24324324;0;0;0;0;0
2019-02-04-09;64256814840;2019;2;4;9;lundi;5;2,508108108;80,29411765;77,72972973;0;0;0;0;0
2019-02-04-12;63059687695;2019;2;4;12;lundi;5;5,624324324;85;68,35135135;0;0;0;0;0
2019-02-04-15;59604944547;2019;2;4;15;lundi;5;6,172972973;87,08333333;67,02702703;0;0;0;0;0
2019-02-04-18;62992854431;2019;2;4;18;lundi;5;4,194285714;92;78,11428571;0;0;0;0;0
2019-02-04-21;57705063795;2019;2;4;21;lundi;5;3,572972973;98,57142857;82,05405405;0;0;0;0;0
2019-02-05-00;53873612144;2019;2;5;0;mardi;5;3,421621622;97,34482759;86,10810811;0;0;0;0;0
2019-02-05-03;50561267094;2019;2;5;3;mardi;5;2,967567568;94,64;89,54054054;0;0;0;0;0
2019-02-05-06;59681001045;2019;2;5;6;mardi;5;2,610810811;89,69565217;90,18918919;0;0;0;0;0
2019-02-05-09;61923534154;2019;2;5;9;mardi;5;4,354054054;87,76190476;85,7027027;0;0;0;0;0
2019-02-05-12;59306315316;2019;2;5;12;mardi;5;8,018918919;86,42105263;76,40540541;0;0;0;0;0
2019-02-05-15;54975354365;2019;2;5;15;mardi;5;9,137837838;84,61904762;73,10810811;0;0;0;0;0
2019-02-05-18;59393886074;2019;2;5;18;mardi;5;6,227027027;84,27777778;84,81081081;0;0;0;0;0
2019-02-05-21;55162462122;2019;2;5;21;mardi;5;5,251351351;87,25;87,27027027;0;0;0;0;0
2019-02-06-00;51475874292;2019;2;6;0;mercredi;5;4,681081081;94,88888889;89,27027027;0;0;0;0;0
2019-02-06-03;48047971432;2019;2;6;3;mercredi;5;4,356756757;84,57894737;89,56756757;0;0;0;0;0
2019-02-06-06;56692867795;2019;2;6;6;mercredi;5;4,305405405;85,66666667;89,13513514;0;0;0;0;0
2019-02-06-09;59322627506;2019;2;6;9;mercredi;5;6,381081081;91;85,32432432;0;0;0;0;0
2019-02-06-12;57095381061;2019;2;6;12;mercredi;5;9,648648649;91,30434783;78,37837838;0;0;0;0;0
2019-02-06-15;52683270437;2019;2;6;15;mercredi;5;10,70540541;87,70833333;75,16216216;0;0;0;0;0
2019-02-06-18;56635642382;2019;2;6;18;mercredi;5;7,959459459;86,19047619;84,54054054;0;0;0;0;0
2019-02-06-21;52334540429;2019;2;6;21;mercredi;5;6,467567568;89,52631579;86,75675676;0;0;0;0;0
2019-02-07-00;49042424964;2019;2;7;0;jeudi;5;5,910810811;93;85,18918919;0;0;0;0;0
2019-02-07-03;45673615637;2019;2;7;3;jeudi;5;5,516216216;89,625;85,48648649;0;0;0;0;0
2019-02-07-06;55010627327;2019;2;7;6;jeudi;5;5,377777778;86,48148148;84,38888889;0;0;0;0;0
2019-02-07-09;57312644391;2019;2;7;9;jeudi;5;6,678378378;84,16666667;81,94594595;0;0;0;0;0
2019-02-07-12;55190388522;2019;2;7;12;jeudi;5;9,459459459;84,42307692;71,37837838;0;0;0;0;0
2019-02-07-15;51694784130;2019;2;7;15;jeudi;5;9,983783784;87,05882353;68,54054054;0;0;0;0;0
2019-02-07-18;56231670143;2019;2;7;18;jeudi;5;7,602702703;86,45833333;78,35135135;0;0;0;0;0
2019-02-07-21;52250140243;2019;2;7;21;jeudi;5;6,213513514;76,875;83,91891892;0;0;0;0;0
2019-02-08-00;48915094695;2019;2;8;0;vendredi;5;5,621621622;89,21052632;85,75675676;0;0;0;0;0
2019-02-08-03;45618237296;2019;2;8;3;vendredi;5;5,281081081;91,42857143;87,21621622;0;0;0;0;0
2019-02-08-06;54839282813;2019;2;8;6;vendredi;5;5,324324324;91,34782609;87,18918919;0;0;0;0;0
2019-02-08-09;57019085874;2019;2;8;9;vendredi;5;6,962162162;96;83,05405405;0;0;0;0;0
2019-02-08-12;54755245762;2019;2;8;12;vendredi;5;10,4027027;94,54545455;70,16216216;0;0;0;0;0
2019-02-08-15;50780175076;2019;2;8;15;vendredi;5;11,17027027;92,35294118;66,2972973;0;0;0;0;0
2019-02-08-18;54384282894;2019;2;8;18;vendredi;5;8,462162162;94,11764706;75,59459459;0;0;0;0;0
2019-02-08-21;51075969448;2019;2;8;21;vendredi;5;7,335135135;89,13043478;78,40540541;0;0;0;0;0
2019-02-09-00;46892651889;2019;2;9;0;samedi;5;7,032432432;88,82352941;79,97297297;0;0;1;0;1
2019-02-09-03;42072444908;2019;2;9;3;samedi;5;6,918918919;83,75;81,62162162;0;0;1;0;1
2019-02-09-06;45168465002;2019;2;9;6;samedi;5;6,62972973;86,73913043;82,35135135;0;0;1;0;1
2019-02-09-09;48516775859;2019;2;9;9;samedi;5;8,483783784;93,125;78,05405405;0;0;1;0;1
2019-02-09-12;47318166619;2019;2;9;12;samedi;5;11,51351351;94,4;66,54054054;0;0;1;0;1
2019-02-09-15;43152009402;2019;2;9;15;samedi;5;11,9027027;92,91666667;66,2972973;0;0;1;0;1
2019-02-09-18;48097439142;2019;2;9;18;samedi;5;9,405405405;97,11538462;78,45945946;0;0;1;0;1
2019-02-09-21;46499508653;2019;2;9;21;samedi;5;8,324324324;96,66666667;82,51351351;0;0;1;0;1
2019-02-10-00;44028741581;2019;2;10;0;dimanche;6;8,163888889;95,39285714;83,30555556;0;0;1;0;1
2019-02-10-03;38678453164;2019;2;10;3;dimanche;6;8,291666667;98,26923077;82,52777778;0;0;1;0;1
2019-02-10-06;39793680074;2019;2;10;6;dimanche;6;8,118918919;98,33333333;82,67567568;0;0;1;0;1
2019-02-10-09;45571773616;2019;2;10;9;dimanche;6;8,859459459;95;79,18918919;0;0;1;0;1
2019-02-10-12;47192565884;2019;2;10;12;dimanche;6;9,675675676;93,62068966;77;0;0;1;0;1
2019-02-10-15;43046481637;2019;2;10;15;dimanche;6;9,205405405;89,4;75,13513514;0;0;1;0;1
2019-02-10-18;49299352890;2019;2;10;18;dimanche;6;7,486486486;89,21052632;75,08108108;0;0;1;0;1
2019-02-10-21;48359567270;2019;2;10;21;dimanche;6;6,851351351;90,5;74,59459459;0;0;1;0;1
2019-02-11-00;46866709704;2019;2;11;0;lundi;6;5,813513514;87,5;76,37837838;0;0;1;0;1
2019-02-11-03;44455324114;2019;2;11;3;lundi;6;5,213513514;82,1875;78,21621622;0;0;1;0;1
2019-02-11-06;53934594014;2019;2;11;6;lundi;6;4,935135135;82,61904762;80,27027027;0;0;1;0;1
2019-02-11-09;57069397769;2019;2;11;9;lundi;6;6,394594595;87,14285714;77,91891892;0;0;1;0;1
2019-02-11-12;55602298346;2019;2;11;12;lundi;6;8,618918919;89,03846154;68,59459459;0;0;1;0;1
2019-02-11-15;51570026300;2019;2;11;15;lundi;6;8,948648649;85,19230769;64,86486486;0;0;1;0;1
2019-02-11-18;55991251472;2019;2;11;18;lundi;6;6,513513514;78,52941176;74,67567568;0;0;1;0;1
2019-02-11-21;52699018617;2019;2;11;21;lundi;6;4,713513514;78,4375;82,27027027;0;0;1;0;1
2019-02-12-00;50151044297;2019;2;12;0;mardi;6;3,637837838;73,33333333;84,32432432;0;0;1;0;1
2019-02-12-03;47888357630;2019;2;12;3;mardi;6;2,354054054;56,66666667;85,72972973;0;0;1;0;1
2019-02-12-06;57423108714;2019;2;12;6;mardi;6;1,575675676;67,63157895;86,75675676;0;0;1;0;1
2019-02-12-09;59272188873;2019;2;12;9;mardi;6;3,986486486;85,29411765;83,45945946;0;0;1;0;1
2019-02-12-12;55214104439;2019;2;12;12;mardi;6;8,621621622;75;66,72972973;0;0;1;0;1
2019-02-12-15;50198938288;2019;2;12;15;mardi;6;9,9;72,85714286;57,75675676;0;0;1;0;1
2019-02-12-18;55872480457;2019;2;12;18;mardi;6;6,581081081;69,58333333;70,35135135;0;0;1;0;1
2019-02-12-21;53396761813;2019;2;12;21;mardi;6;4,081081081;41;78,43243243;0;0;1;0;1
2019-02-13-00;50971240273;2019;2;13;0;mercredi;6;2,313888889;69,5;82,5;0;0;1;0;1
2019-02-13-03;48696656480;2019;2;13;3;mercredi;6;1,308108108;77,72727273;85,16216216;0;0;1;0;1
2019-02-13-06;57941096008;2019;2;13;6;mercredi;6;0,521621622;64,58333333;85,67567568;0;0;1;0;1
2019-02-13-09;59628809368;2019;2;13;9;mercredi;6;3,875675676;55,71428571;76,64864865;0;0;1;0;1
2019-02-13-12;54907087160;2019;2;13;12;mercredi;6;9,081081081;58,88888889;60,10810811;0;0;1;0;1
2019-02-13-15;49256323586;2019;2;13;15;mercredi;6;11,25405405;36,25;53,13513514;0;0;1;0;1
2019-02-13-18;55383127740;2019;2;13;18;mercredi;6;7,121621622;30;68,67567568;0;0;1;0;1
2019-02-13-21;53102120093;2019;2;13;21;mercredi;6;4,178378378;10,83333333;80,13513514;0;0;1;0;1
2019-02-14-00;50736151408;2019;2;14;0;jeudi;6;2,691891892;22,2;84,10810811;0;0;1;0;1
2019-02-14-03;48330036862;2019;2;14;3;jeudi;6;1,935135135;37,33333333;85,62162162;0;0;1;0;1
2019-02-14-06;57495549386;2019;2;14;6;jeudi;6;1,432432432;23,6;85,59459459;0;0;1;0;1
2019-02-14-09;57808134018;2019;2;14;9;jeudi;6;5,77027027;34;74,62162162;0;0;1;0;1
2019-02-14-12;52619905796;2019;2;14;12;jeudi;6;11,81351351;21,25;55,40540541;0;0;1;0;1
2019-02-14-15;46972037094;2019;2;14;15;jeudi;6;13,79189189;30;51,24324324;0;0;1;0;1
2019-02-14-18;52928960002;2019;2;14;18;jeudi;6;8,943243243;13,33333333;68,54054054;0;0;1;0;1
2019-02-14-21;50844344674;2019;2;14;21;jeudi;6;5,872972973;8;75,89189189;0;0;1;0;1
2019-02-15-00;48537161545;2019;2;15;0;vendredi;6;4,310810811;20,2;78;0;0;1;0;1
2019-02-15-03;46166873058;2019;2;15;3;vendredi;6;3,208108108;16,66666667;79,91891892;0;0;1;0;1
2019-02-15-06;55305287864;2019;2;15;6;vendredi;6;2,481081081;25,66666667;79,94594595;0;0;1;0;1
2019-02-15-09;55540615738;2019;2;15;9;vendredi;6;6,859459459;21,90909091;69,16216216;0;0;1;0;1
2019-02-15-12;50079752390;2019;2;15;12;vendredi;6;13,15675676;13,75;50,56756757;0;0;1;0;1
2019-02-15-15;43955171620;2019;2;15;15;vendredi;6;15,67297297;16,25;43,97297297;0;0;1;0;1
2019-02-15-18;49695810940;2019;2;15;18;vendredi;6;9,745945946;16,25;62,89189189;0;0;1;0;1
2019-02-15-21;48627080653;2019;2;15;21;vendredi;6;6,227027027;20;73,51351351;0;0;1;0;1
2019-02-16-00;45881632694;2019;2;16;0;samedi;6;4,456756757;27,14285714;78,56756757;0;1;1;0;2
2019-02-16-03;42306626291;2019;2;16;3;samedi;6;3,251351351;45;81,13513514;0;1;1;0;2
2019-02-16-06;46084155572;2019;2;16;6;samedi;6;2,52972973;49,27272727;81,91891892;0;1;1;0;2
2019-02-16-09;47800808090;2019;2;16;9;samedi;6;7,017142857;65,2;73,6;0;1;1;0;2
2019-02-16-12;43829979879;2019;2;16;12;samedi;6;13,87837838;52,7;52,02702703;0;1;1;0;2
2019-02-16-15;37989637092;2019;2;16;15;samedi;6;15,95135135;49,55555556;45,86486486;0;1;1;0;2
2019-02-16-18;44816716396;2019;2;16;18;samedi;6;10,23243243;37;64,02702703;0;1;1;0;2
2019-02-16-21;44971463813;2019;2;16;21;samedi;6;7,037837838;47,5;72,21621622;0;1;1;0;2
2019-02-17-00;43615808300;2019;2;17;0;dimanche;7;5,591891892;28;72,89189189;0;1;1;0;2
2019-02-17-03;39459485685;2019;2;17;3;dimanche;7;4,654054054;43;72,75675676;0;1;1;0;2
2019-02-17-06;41288104478;2019;2;17;6;dimanche;7;4,432432432;34,375;72,45945946;0;1;1;0;2
2019-02-17-09;43245421337;2019;2;17;9;dimanche;7;8,791891892;53,18181818;63,13513514;0;1;1;0;2
2019-02-17-12;40265200997;2019;2;17;12;dimanche;7;14,47297297;50;49;0;1;1;0;2
2019-02-17-15;34676052719;2019;2;17;15;dimanche;7;15,74324324;55;46,94594595;0;1;1;0;2
2019-02-17-18;43023881258;2019;2;17;18;dimanche;7;10,56756757;51,36363636;64,05405405;0;1;1;0;2
2019-02-17-21;43567721658;2019;2;17;21;dimanche;7;7,710810811;45,55555556;73,27027027;0;1;1;0;2
2019-02-18-00;42582969850;2019;2;18;0;lundi;7;6,194594595;47,85714286;77,51351351;0;1;1;0;2
2019-02-18-03;40496311715;2019;2;18;3;lundi;7;4,924324324;51,875;80,86486486;0;1;1;0;2
2019-02-18-06;49895311809;2019;2;18;6;lundi;7;4,140540541;70,08333333;83,21621622;0;1;1;0;2
2019-02-18-09;51874289512;2019;2;18;9;lundi;7;7,835135135;64;73,83783784;0;1;1;0;2
2019-02-18-12;49020999931;2019;2;18;12;lundi;7;12,69189189;77,66666667;58,21621622;0;1;1;0;2
2019-02-18-15;44555252620;2019;2;18;15;lundi;7;13,81621622;77,69230769;55,40540541;0;1;1;0;2
2019-02-18-18;49838388611;2019;2;18;18;lundi;7;9,675675676;83,66666667;70,89189189;0;1;1;0;2
2019-02-18-21;47039374739;2019;2;18;21;lundi;7;6,927027027;69,54545455;81,51351351;0;1;1;0;2
2019-02-19-00;44154154384;2019;2;19;0;mardi;7;6,3;90,47058824;84,24324324;0;1;1;0;2
2019-02-19-03;41246239854;2019;2;19;3;mardi;7;5,37027027;91;87,13513514;0;1;1;0;2
2019-02-19-06;49852781886;2019;2;19;6;mardi;7;4,683783784;86,22727273;88,45945946;0;1;1;0;2
2019-02-19-09;52785183609;2019;2;19;9;mardi;7;6,945945946;84;82,83783784;0;1;1;0;2
2019-02-19-12;50350557146;2019;2;19;12;mardi;7;10,7972973;77,82608696;68,35135135;0;1;1;0;2
2019-02-19-15;45470018476;2019;2;19;15;mardi;7;12,0972973;68,88235294;62,64864865;0;1;1;0;2
2019-02-19-18;50758251740;2019;2;19;18;mardi;7;8,3;73,92857143;75,83333333;0;1;1;0;2
2019-02-19-21;48531448486;2019;2;19;21;mardi;7;5,502777778;65,38461538;85,97222222;0;1;1;0;2
2019-02-20-00;46034007904;2019;2;20;0;mercredi;7;4,063888889;75,08333333;89,97222222;0;1;1;0;2
2019-02-20-03;43529237212;2019;2;20;3;mercredi;7;3,333333333;75,86666667;91,27777778;0;1;1;0;2
2019-02-20-06;52144196408;2019;2;20;6;mercredi;7;2,791666667;81,26666667;92,77777778;0;1;1;0;2
2019-02-20-09;54221488263;2019;2;20;9;mercredi;7;6,205405405;76,76470588;85,75675676;0;1;1;0;2
2019-02-20-12;50183743487;2019;2;20;12;mercredi;7;11,89189189;64,33333333;66,54054054;0;1;1;0;2
2019-02-20-15;44740556044;2019;2;20;15;mercredi;7;13,88378378;64,35714286;56,94594595;0;1;1;0;2
2019-02-20-18;50238875104;2019;2;20;18;mercredi;7;9,632432432;60,90909091;71,64864865;0;1;1;0;2
2019-02-20-21;47997848185;2019;2;20;21;mercredi;7;6,381081081;61,2;83,56756757;0;1;1;0;2
